map_id,tick,car,throttle,switch_lane,velocity_x,velocity_y,coord_x,coord_y,angle,angle_offset,lap,piece_id,piece_pos,lane_start,lane_end,is_crashed,velocity
BYAW0P3YPS31LXW035Y7,29,python_unmodified_red,,,-1.879326142982607,-0.9419234937419578,75.99404398751484,-310.00000000000006,90.0,0.0,0,0,31.99404398751488,0,0,,
BYAW0P3YPS31LXW035Y7,30,python_unmodified_red,,,-1.9311392864830108,-0.9678923854800352,78.15416310776453,-310.00000000000006,90.0,0.0,0,0,34.15416310776458,0,0,,
BYAW0P3YPS31LXW035Y7,31,python_unmodified_red,,,-1.9819161671134065,-0.9933418993833509,80.37107984560924,-310.00000000000006,90.0,0.0,0,0,36.37107984560929,0,0,,
BYAW0P3YPS31LXW035Y7,32,python_unmodified_red,,,-2.0316775101311944,-1.0182824230086003,82.64365824869705,-310.00000000000006,90.0,0.0,0,0,38.6436582486971,0,0,,
BYAW0P3YPS31LXW035Y7,33,python_unmodified_red,,,-2.0804436262886266,-1.042724136161345,84.97078508372311,-310.00000000000006,90.0,0.0,0,0,40.97078508372316,0,0,,
BYAW0P3YPS31LXW035Y7,34,python_unmodified_red,,,-2.1282344201229098,-1.0666770150510345,87.35136938204866,-310.00000000000006,90.0,0.0,0,0,43.351369382048695,0,0,,
BYAW0P3YPS31LXW035Y7,35,python_unmodified_red,,,-2.1750693980805074,-1.0901508363629302,89.78434199440767,-310.00000000000006,90.0,0.0,0,0,45.78434199440772,0,0,,
BYAW0P3YPS31LXW035Y7,36,python_unmodified_red,,,-2.2209676764789537,-1.1131551812485883,92.26865515451952,-310.00000000000006,90.0,0.0,0,0,48.268655154519564,0,0,,
BYAW0P3YPS31LXW035Y7,37,python_unmodified_red,,,-2.2659479893094305,-1.1356994392365332,94.80328205142912,-310.00000000000006,90.0,0.0,0,0,50.80328205142917,0,0,,
BYAW0P3YPS31LXW035Y7,38,python_unmodified_red,,,-2.310028695883298,-1.157792812064719,97.38721641040054,-310.00000000000006,90.0,0.0,0,0,53.38721641040058,0,0,,
BYAW0P3YPS31LXW035Y7,39,python_unmodified_red,,,-2.353227788325688,-1.1794443174363411,100.01947208219252,-310.00000000000006,90.0,0.0,0,0,56.01947208219257,0,0,,
BYAW0P3YPS31LXW035Y7,40,python_unmodified_red,,,-2.39556289891923,-1.200662792700531,102.69908264054868,-310.00000000000006,90.0,0.0,0,0,58.69908264054872,0,0,,
BYAW0P3YPS31LXW035Y7,41,python_unmodified_red,,,-2.4370513073009015,-1.2214568984594367,105.42510098773771,-310.00000000000006,90.0,0.0,0,0,61.42510098773774,0,0,,
BYAW0P3YPS31LXW035Y7,42,python_unmodified_red,,,-2.47770994751494,-1.2418351221031647,108.19659896798295,-310.00000000000006,90.0,0.0,0,0,64.196598967983,0,0,,
BYAW0P3YPS31LXW035Y7,43,python_unmodified_red,,,-2.517555414924697,-1.2618057812740178,111.0126669886233,-310.00000000000006,90.0,0.0,0,0,67.01266698862334,0,0,,
BYAW0P3YPS31LXW035Y7,44,python_unmodified_red,,,-2.556603972986259,-1.281377027261454,113.87241364885082,-310.00000000000006,90.0,0.0,0,0,69.87241364885087,0,0,,
BYAW0P3YPS31LXW035Y7,45,python_unmodified_red,,,-2.59487155988659,-1.3005568483291414,116.7749653758738,-310.00000000000006,90.0,0.0,0,0,72.77496537587385,0,0,,
BYAW0P3YPS31LXW035Y7,46,python_unmodified_red,,,-2.632373795048914,-1.3193530729754752,119.71946606835633,-310.00000000000006,90.0,0.0,0,0,75.71946606835637,0,0,,
BYAW0P3YPS31LXW035Y7,47,python_unmodified_red,,,-2.669125985507992,-1.3377733731288821,122.70507674698919,-310.00000000000006,90.0,0.0,0,0,78.70507674698923,0,0,,
BYAW0P3YPS31LXW035Y7,48,python_unmodified_red,,,-2.705143132157888,-1.355825267279221,125.7309752120494,-310.00000000000006,90.0,0.0,0,0,81.73097521204944,0,0,,
